Date,P,D,E,CPI,Fraction,Rate GS10,Price,Dividend,Earnings,CAPE,,,,,,
1915.11,9.46,0.43,0.85,10.30,1915.87,4.08,220.75,10.02,19.84,12.86,,,,,,
1915.12,9.48,0.43,0.88,10.30,1915.96,4.07,221.22,10.03,20.54,12.88,,,,,,
1916.01,9.33,0.44,0.93,10.40,1916.04,4.05,215.63,10.19,21.59,12.54,,,,,,
1916.02,9.20,0.45,0.99,10.40,1916.12,4.07,212.62,10.44,22.84,12.35,,,,,,
1916.03,9.17,0.46,1.04,10.50,1916.21,4.08,209.91,10.59,23.85,12.18,,,,,,
1916.04,9.07,0.47,1.10,10.60,1916.29,4.10,205.66,10.73,24.87,11.91,,,,,,
1916.05,9.27,0.48,1.15,10.70,1916.37,4.11,208.23,10.88,25.85,12.03,,,,,,
1916.06,9.36,0.50,1.21,10.80,1916.46,4.13,208.31,11.02,26.82,12.00,,,,,,
1916.07,9.23,0.51,1.26,10.80,1916.54,4.14,205.41,11.26,28.02,11.79,,,,,,
1916.08,9.30,0.52,1.31,10.90,1916.62,4.16,205.07,11.39,28.95,11.73,,,,,,
1916.09,9.68,0.53,1.37,11.10,1916.71,4.17,209.61,11.42,29.62,11.94,,,,,,
1916.1,9.98,0.54,1.42,11.30,1916.79,4.19,212.28,11.45,30.25,12.05,,,,,,
1916.11,10.21,0.55,1.48,11.50,1916.87,4.20,213.39,11.48,30.85,12.05,,,,,,
1916.12,9.80,0.56,1.53,11.60,1916.96,4.22,203.06,11.60,31.70,11.41,,,,,,
1917.01,9.57,0.57,1.51,11.70,1917.04,4.23,196.60,11.73,31.00,10.99,,,,,,
1917.02,9.03,0.58,1.49,12.00,1917.12,4.26,180.87,11.65,29.80,10.06,,,,,,
1917.03,9.31,0.59,1.47,12.00,1917.21,4.29,186.47,11.87,29.40,10.33,,,,,,
1917.04,9.17,0.60,1.45,12.60,1917.29,4.32,174.92,11.51,27.60,9.64,,,,,,
1917.05,8.86,0.61,1.43,12.80,1917.37,4.34,166.37,11.53,26.78,9.14,,,,,,
1917.06,9.04,0.63,1.41,13.00,1917.46,4.37,167.14,11.56,25.98,9.15,,,,,,
1917.07,8.79,0.64,1.38,12.80,1917.54,4.40,165.06,11.94,25.99,9.00,,,,,,
1917.08,8.53,0.65,1.36,13.00,1917.62,4.43,157.71,11.96,25.20,8.57,,,,,,
1917.09,8.12,0.66,1.34,13.30,1917.71,4.46,146.74,11.88,24.27,7.95,,,,,,
1917.1,7.68,0.67,1.32,13.50,1917.79,4.49,136.73,11.90,23.54,7.39,,,,,,
1917.11,7.04,0.68,1.30,13.50,1917.87,4.51,125.34,12.09,23.16,6.75,,,,,,
1917.12,6.80,0.69,1.28,13.70,1917.96,4.54,119.30,12.11,22.46,6.41,,,,,,
1918.01,7.21,0.68,1.26,14.00,1918.04,4.57,123.78,11.67,21.56,6.64,,,,,,
1918.02,7.43,0.67,1.23,14.10,1918.12,4.56,126.65,11.42,21.00,6.78,,,,,,
1918.03,7.28,0.66,1.21,14.00,1918.21,4.56,124.98,11.33,20.74,6.69,,,,,,
1918.04,7.21,0.65,1.18,14.20,1918.29,4.55,122.04,11.00,20.02,6.52,,,,,,
1918.05,7.44,0.64,1.16,14.50,1918.37,4.55,123.33,10.61,19.21,6.58,,,,,,
1918.06,7.45,0.63,1.14,14.70,1918.46,4.54,121.81,10.30,18.56,6.50,,,,,,
1918.07,7.51,0.62,1.11,15.10,1918.54,4.54,119.54,9.87,17.68,6.37,,,,,,
1918.08,7.58,0.61,1.09,15.40,1918.62,4.53,118.30,9.52,16.97,6.30,,,,,,
1918.09,7.54,0.60,1.06,15.70,1918.71,4.52,115.43,9.19,16.27,6.15,,,,,,
1918.1,7.86,0.59,1.04,16.00,1918.79,4.52,118.07,8.86,15.59,6.29,,,,,,
1918.11,8.06,0.58,1.01,16.30,1918.87,4.51,118.85,8.55,14.95,6.33,,,,,,
1918.12,7.90,0.57,0.99,16.50,1918.96,4.51,115.08,8.30,14.42,6.13,,,,,,
1919.01,7.85,0.57,0.99,16.50,1919.04,4.50,114.35,8.26,14.35,6.10,,,,,,
1919.02,7.88,0.56,0.98,16.20,1919.12,4.54,116.91,8.36,14.54,6.24,,,,,,
1919.03,8.12,0.56,0.98,16.40,1919.21,4.58,119.00,8.21,14.29,6.36,,,,,,
1919.04,8.39,0.56,0.97,16.70,1919.29,4.62,120.75,8.01,13.96,6.46,,,,,,
1919.05,8.97,0.55,0.97,16.90,1919.37,4.66,127.57,7.87,13.72,6.83,,,,,,
1919.06,9.21,0.55,0.96,16.90,1919.46,4.70,130.99,7.82,13.65,7.02,,,,,,
1919.07,9.51,0.55,0.96,17.40,1919.54,4.74,131.37,7.55,13.19,7.05,,,,,,
1919.08,8.87,0.54,0.95,17.70,1919.62,4.77,120.45,7.38,12.90,6.48,,,,,,
1919.09,9.01,0.54,0.95,17.80,1919.71,4.81,121.66,7.29,12.76,6.56,,,,,,
1919.1,9.47,0.54,0.94,18.10,1919.79,4.85,125.75,7.13,12.48,6.79,,,,,,
1919.11,9.19,0.53,0.94,18.50,1919.87,4.89,119.40,6.93,12.15,6.47,,,,,,
1919.12,8.92,0.53,0.93,18.90,1919.96,4.93,113.44,6.74,11.83,6.16,,,,,,
1920.01,8.83,0.53,0.92,19.30,1920.04,4.97,109.96,6.58,11.45,5.99,,,,,,
1920.02,8.10,0.53,0.91,19.50,1920.12,4.98,99.84,6.49,11.20,5.46,,,,,,
1920.03,8.67,0.53,0.90,19.70,1920.21,4.99,105.78,6.41,10.95,5.80,,,,,,
1920.04,8.60,0.52,0.89,20.30,1920.29,5.00,101.82,6.20,10.50,5.60,,,,,,
1920.05,8.06,0.52,0.88,20.60,1920.37,5.01,94.04,6.09,10.22,5.19,,,,,,
1920.06,7.92,0.52,0.87,20.90,1920.46,5.02,91.08,5.98,9.95,5.04,,,,,,
1920.07,7.91,0.52,0.85,20.80,1920.54,5.03,91.40,5.99,9.87,5.08,,,,,,
1920.08,7.60,0.52,0.84,20.30,1920.62,5.04,89.98,6.12,9.98,5.02,,,,,,
1920.09,7.87,0.52,0.83,20.00,1920.71,5.05,94.58,6.19,10.00,5.30,,,,,,
1920.1,7.88,0.51,0.82,19.90,1920.79,5.06,95.18,6.20,9.92,5.35,,,,,,
1920.11,7.48,0.51,0.81,19.80,1920.87,5.07,90.80,6.21,9.84,5.13,,,,,,
1920.12,6.81,0.51,0.80,19.40,1920.96,5.08,84.37,6.32,9.91,4.78,,,,,,
1921.01,7.11,0.51,0.76,19.00,1921.04,5.09,89.94,6.40,9.58,5.12,,,,,,
1921.02,7.06,0.50,0.72,18.40,1921.12,5.02,92.22,6.55,9.34,5.27,,,,,,
1921.03,6.88,0.50,0.67,18.30,1921.21,4.96,90.36,6.53,8.83,5.19,,,,,,
1921.04,6.91,0.49,0.63,18.10,1921.29,4.89,91.76,6.55,8.37,5.30,,,,,,
1921.05,7.12,0.49,0.59,17.70,1921.37,4.83,96.68,6.64,7.98,5.61,,,,,,
1921.06,6.55,0.49,0.55,17.60,1921.46,4.76,89.45,6.62,7.44,5.22,,,,,,
1921.07,6.53,0.48,0.50,17.70,1921.54,4.70,88.67,6.53,6.82,5.20,,,,,,
1921.08,6.45,0.48,0.46,17.70,1921.62,4.63,87.59,6.47,6.25,5.16,,,,,,
1921.09,6.61,0.47,0.42,17.50,1921.71,4.56,90.79,6.49,5.73,5.38,,,,,,
1921.1,6.70,0.47,0.38,17.50,1921.79,4.50,92.02,6.43,5.15,5.48,,,,,,
1921.11,7.06,0.46,0.33,17.40,1921.87,4.43,97.52,6.41,4.59,5.84,,,,,,
1921.12,7.31,0.46,0.29,17.30,1921.96,4.37,101.56,6.39,4.03,6.11,,,,,,
1922.01,7.30,0.46,0.32,16.90,1922.04,4.30,103.82,6.60,4.60,6.29,,,,,,
1922.02,7.46,0.47,0.36,16.90,1922.12,4.31,106.10,6.66,5.07,6.46,,,,,,
1922.03,7.74,0.47,0.39,16.70,1922.21,4.31,111.40,6.80,5.61,6.82,,,,,,
1922.04,8.21,0.48,0.42,16.70,1922.29,4.32,118.16,6.86,6.09,7.27,,,,,,
1922.05,8.53,0.48,0.46,16.70,1922.37,4.32,122.77,6.92,6.57,7.59,,,,,,
1922.06,8.45,0.49,0.49,16.70,1922.46,4.33,121.62,6.98,7.05,7.56,,,,,,
1922.07,8.51,0.49,0.52,16.80,1922.54,4.33,121.75,7.00,7.49,7.60,,,,,,
1922.08,8.83,0.49,0.56,16.60,1922.62,4.34,127.85,7.14,8.06,8.02,,,,,,
1922.09,9.06,0.50,0.59,16.60,1922.71,4.34,131.18,7.20,8.54,8.27,,,,,,
1922.1,9.26,0.50,0.62,16.70,1922.79,4.35,133.27,7.22,8.97,8.43,,,,,,
1922.11,8.80,0.51,0.66,16.80,1922.87,4.35,125.90,7.24,9.40,8.00,,,,,,
1922.12,8.78,0.51,0.69,16.90,1922.96,4.36,124.87,7.25,9.81,7.96,,,,,,
1923.01,8.90,0.51,0.71,16.80,1923.04,4.36,127.33,7.32,10.22,8.15,,,,,,
1923.02,9.28,0.51,0.74,16.80,1923.12,4.34,132.77,7.34,10.56,8.53,,,,,,
1923.03,9.43,0.52,0.76,16.80,1923.21,4.31,134.91,7.37,10.91,8.70,,,,,,
1923.04,9.10,0.52,0.79,16.90,1923.29,4.29,129.42,7.35,11.19,8.37,,,,,,
1923.05,8.67,0.52,0.81,16.90,1923.37,4.26,123.31,7.37,11.53,8.00,,,,,,
1923.06,8.34,0.52,0.84,17.00,1923.46,4.24,117.91,7.35,11.81,7.67,,,,,,
1923.07,8.06,0.52,0.86,17.20,1923.54,4.21,112.63,7.29,12.01,7.35,,,,,,
1923.08,8.10,0.52,0.88,17.10,1923.62,4.19,113.85,7.36,12.42,7.44,,,,,,
1923.09,8.15,0.53,0.91,17.20,1923.71,4.16,113.89,7.34,12.68,7.46,,,,,,
1923.1,8.03,0.53,0.93,17.30,1923.79,4.14,111.56,7.32,12.94,7.32,,,,,,
1923.11,8.27,0.53,0.96,17.30,1923.87,4.11,114.90,7.34,13.28,7.55,,,,,,
1923.12,8.55,0.53,0.98,17.30,1923.96,4.09,118.79,7.36,13.62,7.81,,,,,,
1924.01,8.83,0.53,0.98,17.30,1924.04,4.06,122.68,7.39,13.56,8.07,,,,,,
1924.02,8.87,0.53,0.97,17.20,1924.12,4.04,123.95,7.45,13.58,8.16,,,,,,
1924.03,8.70,0.54,0.97,17.10,1924.21,4.03,122.29,7.52,13.60,8.06,,,,,,
1924.04,8.50,0.54,0.96,17.00,1924.29,4.01,120.18,7.59,13.62,7.92,,,,,,
1924.05,8.47,0.54,0.96,17.00,1924.37,3.99,119.75,7.61,13.56,7.90,,,,,,
1924.06,8.63,0.54,0.96,17.00,1924.46,3.98,122.01,7.63,13.50,8.05,,,,,,
1924.07,9.03,0.54,0.95,17.10,1924.54,3.96,126.92,7.61,13.36,8.38,,,,,,
1924.08,9.34,0.54,0.95,17.00,1924.62,3.94,132.05,7.68,13.38,8.72,,,,,,
1924.09,9.25,0.55,0.94,17.10,1924.71,3.93,130.02,7.66,13.25,8.58,,,,,,
1924.1,9.13,0.55,0.94,17.20,1924.79,3.91,127.58,7.64,13.11,8.42,,,,,,
1924.11,9.64,0.55,0.93,17.20,1924.87,3.89,134.71,7.66,13.05,8.89,,,,,,
1924.12,10.16,0.55,0.93,17.30,1924.96,3.88,141.16,7.64,12.92,9.31,,,,,,
1925.01,10.58,0.55,0.96,17.30,1925.04,3.86,146.99,7.70,13.29,9.69,,,,,,
1925.02,10.67,0.56,0.98,17.20,1925.12,3.85,149.10,7.80,13.74,9.83,,,,,,
1925.03,10.39,0.56,1.01,17.30,1925.21,3.83,144.35,7.81,14.03,9.52,,,,,,
1925.04,10.28,0.57,1.04,17.20,1925.29,3.82,143.65,7.92,14.49,9.48,,,,,,
1925.05,10.61,0.57,1.06,17.30,1925.37,3.80,147.41,7.93,14.77,9.73,,,,,,
1925.06,10.80,0.58,1.09,17.50,1925.46,3.79,148.33,7.90,14.97,9.80,,,,,,
1925.07,11.10,0.58,1.12,17.70,1925.54,3.77,150.73,7.87,15.17,9.96,,,,,,
1925.08,11.25,0.58,1.14,17.70,1925.62,3.76,152.77,7.92,15.52,10.11,,,,,,
1925.09,11.51,0.59,1.17,17.70,1925.71,3.74,156.30,7.98,15.89,10.36,,,,,,
1925.1,11.89,0.59,1.20,17.70,1925.79,3.73,161.46,8.03,16.25,10.72,,,,,,
1925.11,12.26,0.60,1.22,18.00,1925.87,3.71,163.71,7.96,16.33,10.89,,,,,,
1925.12,12.46,0.60,1.25,17.90,1925.96,3.70,167.31,8.06,16.78,11.15,,,,,,
1926.01,12.65,0.61,1.25,17.90,1926.04,3.68,169.86,8.16,16.77,11.34,,,,,,
1926.02,12.67,0.62,1.25,17.90,1926.12,3.65,170.13,8.26,16.76,11.39,,,,,,
1926.03,11.81,0.62,1.25,17.80,1926.21,3.62,159.47,8.41,16.85,10.71,,,,,,
1926.04,11.48,0.63,1.25,17.90,1926.29,3.60,154.15,8.46,16.74,10.40,,,,,,
1926.05,11.56,0.64,1.25,17.80,1926.37,3.57,156.09,8.61,16.82,10.58,,,,,,
1926.06,12.11,0.65,1.25,17.70,1926.46,3.54,164.45,8.76,16.91,11.20,,,,,,
1926.07,12.62,0.65,1.24,17.50,1926.54,3.51,173.33,8.96,17.09,11.87,,,,,,
1926.08,13.12,0.66,1.24,17.40,1926.62,3.48,181.23,9.12,17.17,12.49,,,,,,
1926.09,13.32,0.67,1.24,17.50,1926.71,3.45,182.94,9.17,17.06,12.69,,,,,,
1926.1,13.02,0.68,1.24,17.60,1926.79,3.43,177.81,9.22,16.96,12.43,,,,,,
1926.11,13.19,0.68,1.24,17.70,1926.87,3.40,179.11,9.27,16.85,12.62,,,,,,
1926.12,13.49,0.69,1.24,17.70,1926.96,3.37,183.18,9.37,16.84,13.01,,,,,,
1927.01,13.40,0.70,1.23,17.50,1927.04,3.34,184.04,9.57,16.88,13.19,,,,,,
1927.02,13.66,0.70,1.22,17.40,1927.12,3.34,188.69,9.71,16.82,13.63,,,,,,
1927.03,13.87,0.71,1.21,17.30,1927.21,3.34,192.70,9.86,16.78,14.03,,,,,,
1927.04,14.21,0.72,1.20,17.30,1927.29,3.34,197.42,9.96,16.63,14.49,,,,,,
1927.05,14.70,0.72,1.19,17.40,1927.37,3.34,203.06,9.99,16.38,15.00,,,,,,
1927.06,14.89,0.73,1.18,17.60,1927.46,3.34,203.34,9.97,16.05,15.12,,,,,,
1927.07,15.22,0.74,1.16,17.30,1927.54,3.34,211.46,10.24,16.17,15.82,,,,,,
1927.08,16.03,0.74,1.15,17.20,1927.62,3.33,224.00,10.39,16.11,16.86,,,,,,
1927.09,16.94,0.75,1.14,17.30,1927.71,3.33,235.35,10.42,15.88,17.82,,,,,,
1927.1,16.68,0.76,1.13,17.40,1927.79,3.33,230.41,10.45,15.64,17.54,,,,,,
1927.11,17.06,0.76,1.12,17.30,1927.87,3.33,237.02,10.60,15.57,18.13,,,,,,
1927.12,17.46,0.77,1.11,17.30,1927.96,3.33,242.58,10.70,15.42,18.65,,,,,,
1928.01,17.53,0.78,1.13,17.30,1928.04,3.33,243.55,10.79,15.74,18.81,,,,,,
1928.02,17.32,0.78,1.16,17.10,1928.12,3.35,243.45,11.01,16.23,18.87,,,,,,
1928.03,18.25,0.79,1.18,17.10,1928.21,3.38,256.52,11.10,16.54,19.94,,,,,,
1928.04,19.40,0.80,1.20,17.10,1928.29,3.40,272.68,11.20,16.87,21.26,,,,,,
1928.05,20.00,0.80,1.22,17.20,1928.37,3.42,279.48,11.23,17.08,21.83,,,,,,
1928.06,19.02,0.81,1.25,17.10,1928.46,3.44,267.34,11.39,17.50,20.91,,,,,,
1928.07,19.16,0.82,1.27,17.10,1928.54,3.47,269.31,11.48,17.82,21.08,,,,,,
1928.08,19.78,0.82,1.29,17.10,1928.62,3.49,278.02,11.57,18.13,21.76,,,,,,
1928.09,21.17,0.83,1.31,17.30,1928.71,3.51,294.12,11.53,18.23,23.00,,,,,,
1928.1,21.60,0.84,1.34,17.20,1928.79,3.53,301.84,11.69,18.66,23.58,,,,,,
1928.11,23.06,0.84,1.36,17.20,1928.87,3.56,322.24,11.78,18.96,25.12,,,,,,
1928.12,23.15,0.85,1.38,17.10,1928.96,3.58,325.39,11.95,19.40,25.30,,,,,,
1929.01,24.86,0.86,1.40,17.10,1929.04,3.60,349.43,12.09,19.66,27.08,,,,,,
1929.02,24.99,0.87,1.42,17.10,1929.12,3.57,351.25,12.23,19.93,27.13,,,,,,
1929.03,25.43,0.88,1.44,17.00,1929.21,3.55,359.54,12.44,20.33,27.68,,,,,,
1929.04,25.28,0.89,1.46,16.90,1929.29,3.52,359.54,12.66,20.72,27.57,,,,,,
1929.05,25.66,0.90,1.48,17.00,1929.37,3.50,362.79,12.72,20.87,27.70,,,,,,
1929.06,26.15,0.91,1.50,17.10,1929.46,3.47,367.56,12.79,21.01,27.94,,,,,,
1929.07,28.48,0.92,1.51,17.30,1929.54,3.45,395.68,12.78,21.03,29.93,,,,,,
1929.08,30.10,0.93,1.53,17.30,1929.62,3.42,418.19,12.92,21.30,31.48,,,,,,
1929.09,31.30,0.94,1.55,17.30,1929.71,3.39,434.86,13.06,21.56,32.56,,,,,,
1929.1,27.99,0.95,1.57,17.30,1929.79,3.37,388.87,13.20,21.84,28.96,,,,,,
1929.11,20.58,0.96,1.59,17.30,1929.87,3.34,285.92,13.34,22.10,21.17,,,,,,
1929.12,21.40,0.97,1.61,17.20,1929.96,3.32,299.04,13.55,22.50,22.01,,,,,,
1930.01,21.71,0.97,1.56,17.10,1930.04,3.29,305.15,13.65,21.88,22.31,,,,,,
1930.02,23.07,0.97,1.50,17.00,1930.12,3.29,326.17,13.74,21.25,23.70,,,,,,
1930.03,23.94,0.97,1.45,16.90,1930.21,3.30,340.48,13.83,20.62,24.59,,,,,,
1930.04,25.46,0.97,1.40,17.00,1930.29,3.30,359.97,13.76,19.75,25.84,,,,,,
1930.05,23.94,0.97,1.34,16.90,1930.37,3.31,340.48,13.86,19.10,24.31,,,,,,
1930.06,21.52,0.98,1.29,16.80,1930.46,3.31,307.88,13.95,18.46,21.87,,,,,,
1930.07,21.06,0.98,1.24,16.60,1930.54,3.32,304.93,14.13,17.91,21.55,,,,,,
1930.08,20.79,0.98,1.18,16.50,1930.62,3.32,302.85,14.23,17.23,21.30,,,,,,
1930.09,20.78,0.98,1.13,16.60,1930.71,3.32,300.88,14.15,16.36,21.07,,,,,,
1930.1,17.92,0.98,1.08,16.50,1930.79,3.33,261.04,14.25,15.69,18.21,,,,,,
1930.11,16.62,0.98,1.02,16.40,1930.87,3.33,243.58,14.35,14.99,16.94,,,,,,
1930.12,15.51,0.98,0.97,16.10,1930.96,3.34,231.55,14.63,14.48,16.06,,,,,,
1931.01,15.98,0.97,0.94,15.90,1931.04,3.34,241.56,14.61,14.21,16.71,,,,,,
1931.02,17.20,0.95,0.91,15.70,1931.12,3.37,263.32,14.59,13.93,18.16,,,,,,
1931.03,17.53,0.94,0.88,15.60,1931.21,3.40,270.09,14.48,13.56,18.58,,,,,,
1931.04,15.86,0.93,0.85,15.50,1931.29,3.43,245.94,14.37,13.18,16.87,,,,,,
1931.05,14.33,0.91,0.82,15.30,1931.37,3.45,225.12,14.35,12.88,15.40,,,,,,
1931.06,13.87,0.90,0.79,15.10,1931.46,3.48,220.78,14.33,12.57,15.06,,,,,,
1931.07,14.33,0.89,0.76,15.10,1931.54,3.51,228.10,14.11,12.10,15.52,,,,,,
1931.08,13.90,0.87,0.73,15.10,1931.62,3.54,221.25,13.90,11.62,15.01,,,,,,
1931.09,11.83,0.86,0.70,15.00,1931.71,3.57,189.56,13.78,11.22,12.82,,,,,,
1931.1,10.25,0.85,0.67,14.90,1931.79,3.60,165.34,13.66,10.81,11.15,,,,,,
1931.11,10.39,0.83,0.64,14.70,1931.87,3.62,169.88,13.62,10.46,11.42,,,,,,
1931.12,8.44,0.82,0.61,14.60,1931.96,3.65,138.94,13.50,10.04,9.31,,,,,,
1932.01,8.30,0.79,0.59,14.30,1932.04,3.68,139.51,13.33,9.97,9.31,,,,,,
1932.02,8.23,0.77,0.58,14.10,1932.12,3.65,140.29,13.07,9.83,9.34,,,,,,
1932.03,8.26,0.74,0.56,14.00,1932.21,3.62,141.81,12.70,9.61,9.41,,,,,,
1932.04,6.28,0.71,0.54,13.90,1932.29,3.59,108.59,12.33,9.39,7.19,,,,,,
1932.05,5.51,0.69,0.53,13.70,1932.37,3.56,96.67,12.05,9.24,6.39,,,,,,
1932.06,4.77,0.66,0.51,13.60,1932.46,3.53,84.30,11.66,9.01,5.57,,,,,,
1932.07,5.01,0.63,0.49,13.60,1932.54,3.50,88.54,11.19,8.72,5.84,,,,,,
1932.08,7.53,0.61,0.48,13.50,1932.62,3.46,134.06,10.80,8.49,8.83,,,,,,
1932.09,8.26,0.58,0.46,13.40,1932.71,3.43,148.16,10.40,8.25,9.76,,,,,,
1932.1,7.12,0.55,0.44,13.30,1932.79,3.40,128.67,10.00,8.01,8.48,,,,,,
1932.11,7.05,0.53,0.43,13.20,1932.87,3.37,128.37,9.59,7.77,8.46,,,,,,
1932.12,6.82,0.50,0.41,13.10,1932.96,3.34,125.13,9.17,7.52,8.26,,,,,,
1933.01,7.09,0.50,0.41,12.90,1933.04,3.31,132.10,9.22,7.69,8.73,,,,,,
1933.02,6.25,0.49,0.42,12.70,1933.12,3.29,118.28,9.27,7.85,7.83,,,,,,
1933.03,6.23,0.49,0.42,12.60,1933.21,3.28,118.84,9.25,7.96,7.87,,,,,,
1933.04,6.89,0.48,0.42,12.60,1933.29,3.26,131.43,9.16,8.01,8.72,,,,,,
1933.05,8.87,0.48,0.42,12.60,1933.37,3.25,169.20,9.06,8.06,11.25,,,,,,
1933.06,10.39,0.47,0.43,12.70,1933.46,3.23,196.64,8.89,8.04,13.10,,,,,,
1933.07,11.23,0.47,0.43,13.10,1933.54,3.22,206.04,8.53,7.84,13.75,,,,,,
1933.08,10.67,0.46,0.43,13.20,1933.62,3.20,194.29,8.38,7.83,13.00,,,,,,
1933.09,10.58,0.46,0.43,13.20,1933.71,3.18,192.65,8.28,7.88,12.92,,,,,,
1933.1,9.55,0.45,0.44,13.20,1933.79,3.17,173.89,8.19,7.92,11.70,,,,,,
1933.11,9.78,0.45,0.44,13.20,1933.87,3.15,178.08,8.10,7.97,12.01,,,,,,
1933.12,9.97,0.44,0.44,13.20,1933.96,3.14,181.54,8.01,8.01,12.28,,,,,,
1934.01,10.54,0.44,0.44,13.20,1934.04,3.12,191.92,8.03,8.09,13.03,,,,,,
1934.02,11.32,0.44,0.45,13.30,1934.12,3.09,204.57,7.98,8.10,13.93,,,,,,
1934.03,10.74,0.44,0.45,13.30,1934.21,3.07,194.09,8.00,8.18,13.25,,,,,,
1934.04,10.92,0.44,0.46,13.30,1934.29,3.04,197.34,8.01,8.25,13.52,,,,,,
1934.05,9.81,0.44,0.46,13.30,1934.37,3.01,177.28,8.03,8.33,12.18,,,,,,
1934.06,9.94,0.45,0.47,13.40,1934.46,2.98,178.29,7.98,8.34,12.29,,,,,,
1934.07,9.47,0.45,0.47,13.40,1934.54,2.96,169.86,8.00,8.42,11.74,,,,,,
1934.08,9.10,0.45,0.47,13.40,1934.62,2.93,163.23,8.01,8.49,11.32,,,,,,
1934.09,8.88,0.45,0.48,13.60,1934.71,2.90,156.94,7.91,8.44,10.91,,,,,,
1934.1,8.95,0.45,0.48,13.50,1934.79,2.87,159.35,7.98,8.58,11.11,,,,,,
1934.11,9.20,0.45,0.49,13.50,1934.87,2.85,163.80,8.00,8.65,11.45,,,,,,
1934.12,9.26,0.45,0.49,13.40,1934.96,2.82,166.10,8.07,8.79,11.64,,,,,,
1935.01,9.26,0.45,0.57,13.60,1935.04,2.79,163.65,7.95,10.07,11.50,,,,,,
1935.02,8.98,0.45,0.65,13.70,1935.12,2.78,157.55,7.89,11.40,11.09,,,,,,
1935.03,8.41,0.45,0.73,13.70,1935.21,2.77,147.55,7.89,12.81,10.40,,,,,,
1935.04,9.04,0.45,0.76,13.80,1935.29,2.76,157.45,7.78,13.18,11.10,,,,,,
1935.05,9.75,0.44,0.78,13.80,1935.37,2.74,169.82,7.72,13.64,11.99,,,,,,
1935.06,10.12,0.44,0.81,13.70,1935.46,2.73,177.55,7.72,14.21,12.54,,,,,,
1935.07,10.65,0.44,0.79,13.70,1935.54,2.72,186.84,7.72,13.92,13.20,,,,,,
1935.08,11.37,0.44,0.78,13.70,1935.62,2.71,199.48,7.72,13.63,14.11,,,,,,
1935.09,11.61,0.44,0.76,13.70,1935.71,2.70,203.69,7.72,13.33,14.42,,,,,,
1935.1,11.92,0.45,0.76,13.70,1935.79,2.69,209.13,7.89,13.33,14.83,,,,,,
1935.11,13.04,0.46,0.76,13.80,1935.87,2.67,227.12,8.01,13.24,16.13,,,,,,
1935.12,13.04,0.47,0.76,13.80,1935.96,2.66,227.12,8.19,13.24,16.16,,,,,,
1936.01,13.76,0.48,0.77,13.80,1936.04,2.65,239.66,8.36,13.41,17.09,,,,,,
1936.02,14.55,0.49,0.78,13.80,1936.12,2.65,253.42,8.53,13.59,18.10,,,,,,
1936.03,14.86,0.50,0.79,13.70,1936.21,2.66,260.70,8.77,13.86,18.66,,,,,,
1936.04,14.88,0.52,0.82,13.70,1936.29,2.66,261.06,9.06,14.39,18.72,,,,,,
1936.05,14.09,0.53,0.85,13.70,1936.37,2.66,247.20,9.36,14.91,17.75,,,,,,
1936.06,14.69,0.55,0.88,13.80,1936.46,2.66,255.85,9.58,15.33,18.39,,,,,,
1936.07,15.56,0.57,0.90,13.90,1936.54,2.67,269.06,9.86,15.56,19.36,,,,,,
1936.08,15.87,0.59,0.92,14.00,1936.62,2.67,272.46,10.13,15.79,19.62,,,,,,
1936.09,16.05,0.61,0.94,14.00,1936.71,2.67,275.55,10.47,16.14,19.86,,,,,,
1936.1,16.89,0.65,0.97,14.00,1936.79,2.67,289.97,11.10,16.60,20.91,,,,,,
1936.11,17.36,0.68,0.99,14.00,1936.87,2.68,298.04,11.73,17.05,21.50,,,,,,
1936.12,17.06,0.72,1.02,14.00,1936.96,2.68,292.89,12.36,17.51,21.13,,,,,,
1937.01,17.59,0.73,1.05,14.10,1937.04,2.68,299.85,12.44,17.90,21.62,,,,,,
1937.02,18.11,0.74,1.08,14.10,1937.12,2.67,308.71,12.61,18.41,22.24,,,,,,
1937.03,18.09,0.75,1.11,14.20,1937.21,2.66,306.20,12.69,18.79,22.04,,,,,,
1937.04,17.01,0.78,1.13,14.30,1937.29,2.65,285.90,13.11,18.99,20.56,,,,,,
1937.05,16.25,0.81,1.15,14.40,1937.37,2.64,271.23,13.52,19.19,19.47,,,,,,
1937.06,15.64,0.84,1.17,14.40,1937.46,2.63,261.05,14.02,19.53,18.71,,,,,,
1937.07,16.57,0.82,1.19,14.50,1937.54,2.62,274.67,13.54,19.67,19.65,,,,,,
1937.08,16.74,0.79,1.20,14.50,1937.62,2.61,277.48,13.15,19.95,19.81,,,,,,
1937.09,14.37,0.77,1.22,14.60,1937.71,2.60,236.57,12.68,20.08,16.85,,,,,,
1937.1,12.28,0.78,1.19,14.60,1937.79,2.59,202.16,12.84,19.59,14.36,,,,,,
1937.11,11.20,0.79,1.16,14.50,1937.87,2.58,185.65,13.10,19.23,13.16,,,,,,
1937.12,11.02,0.80,1.13,14.40,1937.96,2.57,183.94,13.35,18.86,13.01,,,,,,
1938.01,11.31,0.79,1.08,14.20,1938.04,2.56,191.44,13.43,18.22,13.51,,,,,,
1938.02,11.04,0.79,1.02,14.10,1938.12,2.54,188.19,13.41,17.44,13.26,,,,,,
